IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"35.244.214.115","*.magazineluiza.com.br","","","","","*.magazineluiza.com.br|magazineluiza.com.br","","false"
"35.244.210.119","*.signicat.app","","","","","*.signicat.app","","false"
"35.244.214.116","saft-api.retailsvc.dev","","","","","saft-api.retailsvc.dev","","false"
"35.244.210.107","alertmanager.fieldmargin.com","","","","","alertmanager.fieldmargin.com|grafana.fieldmargin.com|prometheus.fieldmargin.com","","false"
"35.244.214.140","*.ccw.coupadev.com","Coupa Software Inc.","US","San Mateo","California","*.ccw.coupadev.com|ccw.coupadev.com","","false"
"35.244.210.105","mailtracing.unicepta.app","","","","","mailtracing.unicepta.app","","false"
"35.244.214.142","au.citrusad.co","","","","","au.citrusad.co","","false"
"35.244.210.109","g-inventory-cdc-perf-e4-01.cloudrts.net","Macy's Systems and Technology, Inc.","US","Duluth","Georgia","g-inventory-cdc-perf-e4-01.cloudrts.net|a-inventory-cdc-perf-e4-01.cloudrts.net|p-inventory-cdc-perf-e4-01.cloudrts.net","","false"
"35.244.214.240","*.colopl.jp","","","","","*.colopl.jp|colopl.jp","","false"
"35.244.211.249","tanagra-test.api.verily.com","","","","","tanagra-test.api.verily.com","","false"
"35.244.215.5","*.17app.co","","","","","*.17app.co|17app.co","","false"
