IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.147.137.77","*.accesspaysuite.com","","","","","*.accesspaysuite.com|accesspaysuite.com","","false"
"54.147.137.88","*.ckkdct8n5pjbu.us-east-1.cs.amazonlightsail.com","","","","","*.ckkdct8n5pjbu.us-east-1.cs.amazonlightsail.com","","false"
"54.147.137.101","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.147.137.105","*.lodgiq.com","","","","","*.lodgiq.com|lodgiq.com","","false"
"54.147.137.107","*.mckinseywave.com","","","","","*.mckinseywave.com","","false"
"54.147.137.117","proxy.stormy-sierra-3056.herokuspace.com","Heroku","US","San Francisco","California","proxy.stormy-sierra-3056.herokuspace.com","","false"
"54.147.137.120","*.prod.acquia-sites.com","Acquia Inc.","US","Boston","Massachusetts","*.prod.acquia-sites.com|prod.acquia-sites.com","","false"
"54.147.137.128","sip.brightspace.com","","","","","sip.brightspace.com","","false"
"54.147.137.129","applications.metocean.com","","","","","applications.metocean.com|api.orionweb.metocean.com|auth.orionweb.metocean.com|itracvms.com|lwsapi.joubeh.com|lwsapi.metocean.com|manufacturing.targettrackconnector.com|notification.orionweb.metocean.com|notifications.orionweb.metocean.com|orionweb.metocean.com|pop3.mdsconnection.com|skywebpremium.com|smtp.mdsconnection.com|targettrackconnector.com|www.itracvms.com|www.skywebpremium.com","","false"
"54.147.137.146","engage.cience.com","","","","","engage.cience.com|*.engage.cience.com","","false"
"54.147.137.150","*.iot.us-east-1.amazonaws.com","","","","","iot.us-east-1.amazonaws.com|*.iot.us-east-1.amazonaws.com","","false"
"54.147.137.151","bwrite-99.bna.com","Bloomberg Industry Group, Inc.","US","Arlington","Virginia","bwrite-99.bna.com","","false"
"54.147.137.154","*.thaiairways.com","Thai Airways International Public Company Limited","TH","Chatuchak","Bangkok","*.thaiairways.com|thaiairways.com","","false"
"54.147.137.165","*.sam.prismacloud.io","","","","","*.sam.prismacloud.io|*.redlock.io","","false"
"54.147.137.166","*.mainspringhost.com","","","","","*.mainspringhost.com|mainspringhost.com","","false"
"54.147.137.174","*.us-east-1.cloudsearch.amazonaws.com","","","","","*.us-east-1.cloudsearch.amazonaws.com","","false"
"54.147.137.202","zulip.thehenschels.net","","","","","zulip.thehenschels.net","","false"
"54.147.137.209","i-analytics.io","","","","","i-analytics.io|www.i-analytics.io","","false"
"54.147.137.213","ts.energybox.com","","","","","ts.energybox.com","","false"
"54.147.137.215","*.prod.aws-us-east-1.homebot.services","","","","","*.prod.aws-us-east-1.homebot.services","","false"
