IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.226.232.246","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.232.252","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.232.249","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.232.239","aax-us-east.amazon.com","","","","","aax-us-east.amazon.com|origin-aax-us-east.amazon.com|aax-us-east.amazon.ca|aax-us-east.amazon.com.mx|aax-us-east.amazon.com.br","","false"
"13.226.233.18","p.dmm.co.jp","","","","","p.dmm.co.jp|pics.dmm.com|p.dmm.com|pics.dmm.co.jp","","false"
"13.226.232.230","*.careem.com","","","","","*.careem.com","","false"
"13.226.232.248","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.232.251","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.233.19","*.nrd.netflix.com","Netflix, Inc.","US","Los Gatos","California","*.nrd.netflix.com","","false"
"13.226.233.21","cdn.arbitersports.com","","","","","cdn.arbitersports.com","","false"
"13.226.232.250","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.233.32","*.midasplayer.com","","","","","*.midasplayer.com","","false"
"13.226.233.22","*.heew4gu.com","","","","","*.heew4gu.com","","false"
"13.226.233.16","*.eu-west-2.cf-embed.net","","","","","*.eu-west-2.cf-embed.net","","false"
"13.226.233.27","sdi.lexmark.com","","","","","sdi.lexmark.com","","false"
"13.226.233.29","qalara.com","","","","","qalara.com|*.qalara.com","","false"
"13.226.233.40","nftstatic.com","","","","","nftstatic.com|*.nftstatic.com","","false"
"13.226.233.2","mar15pcaacmproxy.appviewx.tech","","","","","mar15pcaacmproxy.appviewx.tech","","false"
"13.226.233.4","api.connect.ko.com","The Coca-Cola Company","US","Atlanta","Georgia","api.connect.ko.com","","false"
"13.226.233.31","more.londonhasfallen.com","","","","","more.londonhasfallen.com","","false"
"13.226.233.35","*.yuanshen.com","上海米哈游天命科技有限公司","CN","","上海市","*.yuanshen.com|yuanshen.com","","false"
"13.226.233.38","devraht.vrpublic.fi","","","","","devraht.vrpublic.fi|*.devraht.vrpublic.fi","","false"
"13.226.233.44","shopenzacta.com","","","","","shopenzacta.com|*.shopenzacta.com","","false"
"13.226.234.6","*.ci.kinesso.ninja","","","","","*.ci.kinesso.ninja","","false"
"13.226.233.17","*.isappcloud.com","","","","","*.isappcloud.com|isappcloud.com","","false"
"13.226.233.119","opencds-fb.fujifilm.com","FUJIFILM Business Innovation Corp.","JP","Minato-ku","Tokyo","opencds-fb.fujifilm.com","","false"
"13.226.233.118","mobile.mercadopago.com","Mercadolibre S.R.L.","AR","Buenos Aires","","mobile.mercadopago.com","","false"
"13.226.232.244","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.233.124","getcontentonline.com","","","","","getcontentonline.com","","false"
"13.226.232.236","*.auth.airmiles.ca","","","","","*.auth.airmiles.ca|auth.airmiles.ca","","false"
"13.226.233.123","cdn.globalhealingcenter.com","","","","","cdn.globalhealingcenter.com","","false"
"13.226.233.55","*.tap.d2c.ne.jp","D2C Inc.","JP","Chuo-ku","Tokyo","*.tap.d2c.ne.jp","","false"
"13.226.233.126","offerup-int.com","","","","","offerup-int.com|*.offerup-int.com","","false"
"13.226.232.226","*.glupen.studio.glulive.com","","","","","*.glupen.studio.glulive.com","","false"
"13.226.233.205","*.dev.rhinternal.net","","","","","*.dev.rhinternal.net","","false"
"13.226.232.228","*.awsapps.com","","","","","*.awsapps.com|*.awsapps.net","","false"
"13.226.233.148","stage4.ota.ing.carrier.com","","","","","stage4.ota.ing.carrier.com","","false"
"13.226.232.254","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.233.146","*.tclclouds.com","","","","","*.tclclouds.com|tclclouds.com","","false"
"13.226.233.13","*.payments.zynga.com","","","","","*.payments.zynga.com|*.dev.payments.zynga.com|*.sandbox.payments.zynga.com|*.economy.zynga.com|economy.zynga.com|payments.zynga.com|*.smoke.economy.zynga.com","","false"
"13.226.233.9","*.goatgames.com","","","","","*.goatgames.com|goatgames.com","","false"
"13.226.233.147","autodata-group.com","","","","","autodata-group.com|*.autodata-group.com","","false"
"13.226.233.8","*.mymortgage-app.net","","","","","*.mymortgage-app.net|*.qa.mymortgage-app.net|*.dev.mymortgage-app.net|*.int.mymortgage-app.net|*.stg.mymortgage-app.net|*.peg.mymortgage-app.net|mymortgage-app.net|*.prod.mymortgage-app.net","","false"
"13.226.233.121","*.ccshopy.xyz","","","","","*.ccshopy.xyz","","false"
"13.226.233.5","beta-pki.amazon.com","","","","","beta-pki.amazon.com","","false"
"13.226.233.143","*.samsungknox.com","Samsung Electronics Co., Ltd.","KR","","Gyeonggi-do","*.samsungknox.com|samsungknox.com","","false"
"13.226.233.33","pubcerts-stage.licenses.adobe.com","Adobe Inc.","US","San Jose","California","pubcerts-stage.licenses.adobe.com","","false"
"13.226.233.194","device-firmware.gp-static.com","","","","","device-firmware.gp-static.com|www.device-firmware.gp-static.com|device-firmware-qa.gp-static.com|device-firmware-staging.gp-static.com","","false"
"13.226.233.46","*.docebosaas.com","","","","","*.docebosaas.com","","false"
"13.226.233.134","doc.v6-verification.com","","","","","doc.v6-verification.com","","false"
"13.226.233.24","*.neustar.biz","","","","","*.neustar.biz|neustar.biz","","false"
